id,title,estimatedValue,entity_id,procurement_type_id,procurement_type,entity,sector,deadline,financial_year
91049,PROVISION OF DATA CONNECTIVITY SERVICES FOR NWSC AREAS AND BRANCHES UNDER FRAMEWORK CONTRACT FOR A PERIOD OF 5 YEARS,3415754496,433.0,2.0,Non-Consultancy Services,National Water & Sewerage Corporation,Water and Environment,2024-06-12 00:00:00,2023-2024
91313,Construction of 4-stance visitors' waterborne Toilet and Urinal at Nataba main gate within Kidepo valley Conservation Area.,89150400,481.0,3.0,Works,Uganda Wildlife Authority,Tourism,2024-06-12 00:00:00,2023-2024
90529,Website Design,40000000,26.0,4.0,Consultancy Services,Electricity Regulatory Authority,Energy and Mineral Development,2024-06-11 00:00:00,2023-2024
91347,"supply, implementation, support & maintenance of cisco identity service engine (ISE)",91449393,739.0,2.0,Non-Consultancy Services,Pride Microfinance Limited,Interest Payments,2024-06-11 00:00:00,2023-2024
90859,Supply of plumbing materials for COBAMS,22436200,385.0,1.0,Supplies,Makerere University,Education,2024-06-11 00:00:00,2023-2024
91186,Supply of 16 units of solar street lights for Communities within UWA-FACE Project in KNP,60000000,481.0,1.0,Supplies,Uganda Wildlife Authority,Tourism,2024-06-10 00:00:00,2023-2024
90512,Desk Printers and Photocopier,52910000,26.0,1.0,Supplies,Electricity Regulatory Authority,Energy and Mineral Development,2024-06-10 00:00:00,2023-2024
90527,Video Conference room system for Auditorium,150000000,26.0,1.0,Supplies,Electricity Regulatory Authority,Energy and Mineral Development,2024-06-10 00:00:00,2023-2024
90530,Wireless Meeting room  hub/connector,10500000,26.0,1.0,Supplies,Electricity Regulatory Authority,Energy and Mineral Development,2024-06-10 00:00:00,2023-2024
90805,Supply of Welfare Items for Replenishment of Stock,136780000,25.0,1.0,Supplies,Electoral Commission,Public Administration,2024-06-10 00:00:00,2023-2024
90691,Supply of Customized Tents for EC Public events and stakeholder engagements,7611700,25.0,1.0,Supplies,Electoral Commission,Public Administration,2024-06-07 00:00:00,2023-2024
90511,Assorted office chairs and desks,66428000,26.0,1.0,Supplies,Electricity Regulatory Authority,Energy and Mineral Development,2024-06-07 00:00:00,2023-2024
91045,Provision of Accommodation services for Global Symposium for Regulators (GSR-24) Organizing Committee,63554400,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-06-07 00:00:00,2023-2024
91133,Supply of materials to fabricate a maize thresher,15635000,466.0,1.0,Supplies,Uganda Industrial Research Institute,Education,2024-06-07 00:00:00,2023-2024
90894,Procurement of Armoury Requirements for Joint HQ BDE Group,180730700,394.0,1.0,Supplies,Ministry of Defence,Security,2024-06-06 00:00:00,2023-2024
91172,"SUPPLY OF HORIZONTAL MOUNTED, MULTISTAGE CENTRIFUGAL PUMP WITH SOFT STARTER PANEL AND AUTOMATION SPARE PARTS FOR KAZO-LUGOBA, WANKULUKUKU, AND GABA PLANTS – WPD, UNDER RESERVATION SCHEME",600000000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2024-06-06 00:00:00,2023-2024
91455,PROCUREMENT OF ASSORTED OFFICE STATIONERY FOR LCT..,52990200,21.0,1.0,Supplies,Directorate of Ethics and Integrity,"Justice, Law and Order",2024-06-06 00:00:00,2023-2024
91024,Provision of security services,32143200,475.0,2.0,Non-Consultancy Services,Uganda Printing & Publishing Corporation,Public Administration,2024-06-06 00:00:00,2023-2024
90513,Supply of post harvest & storage handling materials for Cereals Program,8930000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-06-06 00:00:00,2023-2024
90521,Supply of Sorghum field operation materials for Cereals,19760000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-06-06 00:00:00,2023-2024
91069,"Reinstatement works on damaged road surfaces, drainages, tarmac, pavers, concrete & brick work sections under framework contract for a period of three years under reservation scheme.",3451181400,433.0,3.0,Works,National Water & Sewerage Corporation,Water and Environment,2024-06-06 00:00:00,2023-2024
91358,LCT TYPESETTING AND PRINTING SERVICES FOR VARIOUS DOCUMENTS,34220000,21.0,2.0,Non-Consultancy Services,Directorate of Ethics and Integrity,"Justice, Law and Order",2024-06-06 00:00:00,2023-2024
91372,PROCUREMENT OF ASSORTED TONNER CARTRIDGES FOR DEI,37110000,21.0,1.0,Supplies,Directorate of Ethics and Integrity,"Justice, Law and Order",2024-06-06 00:00:00,2023-2024
91145,Purchase of Security Lights,16738300,466.0,1.0,Supplies,Uganda Industrial Research Institute,Education,2024-06-05 00:00:00,2023-2024
91150,Provision of Office and Compoun Cleaning and Fumigation.,5599926,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2024-06-05 00:00:00,2023-2024
91161,Provision of services for internet Links for Global Symposium for Regulators (GSR 24) at Speke Resort Convention Centre Munyonyo,17000000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-06-05 00:00:00,2023-2024
91162,Provision of services for internet Links for Global Symposium for Regulators (GSR 24) at Speke Resort Convention Centre Munyonyo,17000000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-06-05 00:00:00,2023-2024
91419,Provision of services for Events Management for Global symposium for regulators (GSR-24),2000000000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-06-05 00:00:00,2023-2024
90921,Sever room storage shelves,9791357,479.0,1.0,Supplies,Uganda Tourism Board,Tourism,2024-06-05 00:00:00,2023-2024
90423,"Design, Supply and Installation of irrigation ugift Micro Scale irrigation Equipment for Kakura Gerald",193700000,642.0,3.0,Works,Nebbi District Local Government,local government,2024-06-05 00:00:00,2023-2024
91709,SUPPLY OF WORKSHOP TOOLS FOR MAINTENANCE SSD,10800000,433.0,1.0,Supplies,National Water & Sewerage Corporation,Water and Environment,2024-06-05 00:00:00,2023-2024
90430,"Design, Supply and Installation of irrigation ugift Micro Scale irrigation Equipment for Kakura Gerald",20600000,642.0,3.0,Works,Nebbi District Local Government,local government,2024-06-05 00:00:00,2023-2024
90704,REPAIR OF UG0210U TATA LORRY 1212,16180000,689.0,2.0,Non-Consultancy Services,UGANDA PRISONS SERVICE,Public Administration,2024-06-05 00:00:00,2023-2024
90708,REPAIR OF UG 0210 TATA LORRY,16180000,689.0,2.0,Non-Consultancy Services,UGANDA PRISONS SERVICE,Public Administration,2024-06-05 00:00:00,2023-2024
90766,"Supply and installation of Office Floor carpets and Curtain Blinds at Plot 35, Coffee House",34280000,457.0,1.0,Supplies,Uganda Coffee Development Authority,Agriculture,2024-06-05 00:00:00,2023-2024
91051,provision of services for program and entertainment production for the ITU-Global Symposium for Regulators opening ceremony and host Country Gala,87400000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-06-05 00:00:00,2023-2024
91819,Supply of Bric-a-brac items for the New leaders orientation program,19250000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-06-05 00:00:00,2023-2024
90796,"Construction of a generator shade at Goli OSBP, Barrier gates and Renovation of motorcycle shade at Padea Customs",52000000,478.0,3.0,Works,Uganda Revenue Authority,Accountability,2024-06-05 00:00:00,2023-2024
91820,Supply of Bric-a-brac items for the New leaders orientation program,10750000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-06-05 00:00:00,2023-2024
91869,Supply of Bric-a-brac items for the New leader's orientation program,7750000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-06-05 00:00:00,2023-2024
91874,Supply of Bric-a-brac items for the New Leaders orientation program under Lot 1,7750000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-06-05 00:00:00,2023-2024
91875,Supply of Bric-a-brac items for the New Leaders orientation program under Lot 2,12250000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-06-05 00:00:00,2023-2024
91149,Fleet Insurance Comprehensive Stickers,13414517,427.0,1.0,Supplies,National Forestry Authority,Water and Environment,2024-06-04 00:00:00,2023-2024
91157,Supply and delivery of Customize Invitation cards for (ITU) Global Symposium for regulators GSR 24 Host Country Gala,5600000,458.0,1.0,Supplies,Uganda Communications Commission,ICT and National Guidance,2024-06-04 00:00:00,2023-2024
91202, Supply of the fleet tyres and tubes,9917580,427.0,1.0,Supplies,National Forestry Authority,Water and Environment,2024-06-04 00:00:00,2023-2024
90710,Modification of 4th Floor windows to improve on sound insulation,22101400,457.0,3.0,Works,Uganda Coffee Development Authority,Agriculture,2024-06-04 00:00:00,2023-2024
90724,Supply of Cleaning Materials for replenishment of stock,22409000,25.0,1.0,Supplies,Electoral Commission,Public Administration,2024-06-04 00:00:00,2023-2024
90760,Provision of Hotel services for UCDA Staff training in Procurement,50070000,457.0,2.0,Non-Consultancy Services,Uganda Coffee Development Authority,Agriculture,2024-06-04 00:00:00,2023-2024
91535,Supply and Delivery of Customized African Beaded Lanyards for the ITU Global Symposium for Regulators (GSR-24),45500000,458.0,1.0,Supplies,Uganda Communications Commission,ICT and National Guidance,2024-06-04 00:00:00,2023-2024
90771,"Provision of Return Air-tickets to Seoul, S.Korea for an Election Management Capacity Building Programme",48896000,25.0,2.0,Non-Consultancy Services,Electoral Commission,Public Administration,2024-06-04 00:00:00,2023-2024
91072,SUPPLY OF PROTECTION AND METERING CONTROL CABLES,75437400,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2024-06-04 00:00:00,2023-2024
90819,Procurement and supply of Fleet Tyres,95312140,427.0,1.0,Supplies,National Forestry Authority,Water and Environment,2024-06-04 00:00:00,2023-2024
90842,Supply of solar spares for transfer of solar systems from 13 old Districts offices to new Districts offices,59710000,25.0,1.0,Supplies,Electoral Commission,Public Administration,2024-06-04 00:00:00,2023-2024
91880,Supply and Installation of Servers for EDIC in Kiruhura,192000000,698.0,1.0,Supplies,UGANDA NATIONAL COUNCIL OF SCIENCE & TECHNOLOGY,ICT and National Guidance,2024-06-04 00:00:00,2023-2024
91882,Procurement of a Network Security Firewall for the ICT Infrastructure at EDIC in Kiruhura,70000000,698.0,1.0,Supplies,UGANDA NATIONAL COUNCIL OF SCIENCE & TECHNOLOGY,ICT and National Guidance,2024-06-04 00:00:00,2023-2024
90445,"design,Supply and installation of irrigation ugift micro scale irrigation equipment for Jawaimabe Collin",12100000,642.0,3.0,Works,Nebbi District Local Government,local government,2024-06-03 00:00:00,2023-2024
90446,"design,Supply and installation of irrigation ugift micro scale irrigation equipment for Tekakwo Joshua",14600000,642.0,3.0,Works,Nebbi District Local Government,local government,2024-06-03 00:00:00,2023-2024
90447,"design,Supply and installation of irrigation ugift micro scale irrigation equipment for Adubango Norbert",24000000,642.0,3.0,Works,Nebbi District Local Government,local government,2024-06-03 00:00:00,2023-2024
90449,"design,Supply and installation of irrigation ugift micro scale irrigation equipment for Abeka Ijino",19200000,642.0,3.0,Works,Nebbi District Local Government,local government,2024-06-03 00:00:00,2023-2024
90453,"design,Supply and installation of irrigation ugift micro scale irrigation equipment for Anyoli Sam",14900000,642.0,3.0,Works,Nebbi District Local Government,local government,2024-06-03 00:00:00,2023-2024
90483,"DESIGN , SUPPLY AND INSTALLATION OF IRRIGATION UGIT MICRO SCALE EQUIPMENTS FOR NGAMITA GRACE KWACH",28000000,642.0,3.0,Works,Nebbi District Local Government,local government,2024-06-03 00:00:00,2023-2024
90887,Supply of equipment for clinical departments under school of Health Sciences,134068291,768.0,1.0,Supplies,Soroti University,Education,2024-05-31 00:00:00,2023-2024
90890,Supply of Consumables for clinical Teaching under school of Health sciences,63000190,768.0,1.0,Supplies,Soroti University,Education,2024-05-31 00:00:00,2023-2024
90676,"SUPPLY, TEST AND COMMISSION 2000KVA /33KV/433V USING TWO PARALLEL 1000KVA TRANSFORMERS ON A 33KV NETWORK, MANAFWA WATER WORKS-MBALE",400000000,433.0,3.0,Works,National Water & Sewerage Corporation,Water and Environment,2024-05-31 00:00:00,2023-2024
90688,Supply of laboratory consumables for CGS -SPOF Project at Jinja,22110000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-05-31 00:00:00,2023-2024
90990,"HALL HIRE,MEALS,DRINKS,ACCOMODATION AND CONFERENCE FACILITIES FOR UEDCL BOARD MANAGEMENT &STAFF RETREAT.",60000000,460.0,2.0,Non-Consultancy Services,Uganda Electricity Distribution Company,Energy and Mineral Development,2024-05-31 00:00:00,2023-2024
90499,Procurement of assorted furniture,52000000,746.0,1.0,Supplies,National Identification & Registration Authority,"Justice, Law and Order",2024-05-31 00:00:00,2023-2024
90758,Minor repair on Motor Vehicle Reg.f UAJ 379X Isuzu Truck,12042136,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2024-05-31 00:00:00,2023-2024
90524,Transparent Display Screen,76915374,26.0,1.0,Supplies,Electricity Regulatory Authority,Energy and Mineral Development,2024-05-31 00:00:00,2023-2024
91053,Civil Works for the Emergency Restoration of Karuma Bridge along Kampala-Gulu Road,6968291908,474.0,3.0,Works,Uganda National Roads Authority,Works and Transport,2024-05-31 00:00:00,2023-2024
91849,Consultancy services to undertake audit of information systems,40241775,796.0,4.0,Consultancy Services,Parlimentary Pension Scheme,uncategorised,2024-05-31 00:00:00,2023-2024
91892,Supply and delivery of torque wrench at Namanve Thermal Power Plant,7300000,461.0,1.0,Supplies,Uganda Electricity Generation Company,Energy and Mineral Development,2024-05-31 00:00:00,2023-2024
90427,Supply of Laboratory Consumables for Microbiology Supplies for the OWSD Project Activities,6800000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-05-30 00:00:00,2023-2024
91467,Service and Maintenance of specialized UCC Printers (Annual Contracts),20000000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-05-30 00:00:00,2023-2024
90474,ESG Compliance and Training,90000000,26.0,4.0,Consultancy Services,Electricity Regulatory Authority,Energy and Mineral Development,2024-05-30 00:00:00,2023-2024
90737,"Air Tickets Services for EC officials to travel to Venice ,Italy",23100000,25.0,2.0,Non-Consultancy Services,Electoral Commission,Public Administration,2024-05-30 00:00:00,2023-2024
90755,Minor Repair on Motor Vehicle UBK 763C-Achwa Range  Office,5864600,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2024-05-30 00:00:00,2023-2024
90757,Major repair on Motor Vehicle Reg. No.V UBE 473X;Hilux Double Cabin,16425600,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2024-05-30 00:00:00,2023-2024
90273,"Supply of Branded Promotional items (Slim Power Bank, T-Shirts, Laptop Back Bags An... Supply Of Standard Program Items (Slim Power Bank, T-Shirts, Laptop Back Bags And Umbrellas) for STEER and E-Learning",11750000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-05-30 00:00:00,2023-2024
90279,"Supply of Branded Promotional items (notebooks, sleeveless sweaters and pens) for Steer and E-Learning",12000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-05-30 00:00:00,2023-2024
90280,"Supply of Branded Promotional items (Slim Power Bank, T-Shirts, Laptop Back Bags An... Supply Of Standard Program Items (Slim Power Bank, T-Shirts, Laptop Back Bags And Umbrellas) for STEER and E-Learning",61250000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-05-30 00:00:00,2023-2024
90825,Minor repair on Motor Vehicle Reg. No. UBJ 936U-Achwa River Range,10112600,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2024-05-30 00:00:00,2023-2024
90838,supply of ID cards printer,114843497,25.0,1.0,Supplies,Electoral Commission,Public Administration,2024-05-30 00:00:00,2023-2024
90455,5-Year Strategic Plan,100000000,26.0,4.0,Consultancy Services,Electricity Regulatory Authority,Energy and Mineral Development,2024-05-29 00:00:00,2023-2024
91030,"Supply and delivery of water tanks for masaka, fortportal, soroti and gulu branch",30000000,619.0,1.0,Supplies,Office of the Auditor General,Accountability,2024-05-29 00:00:00,2023-2024
90525,Data Collection Tabs,10500000,26.0,1.0,Supplies,Electricity Regulatory Authority,Energy and Mineral Development,2024-05-29 00:00:00,2023-2024
91076,Supply and Delivery of 120 Kauda Suits for senior Staffs,43520000,481.0,1.0,Supplies,Uganda Wildlife Authority,Tourism,2024-05-29 00:00:00,2023-2024
